date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:34:22	5279/5279	---M--	200	added ('OK')	text/css	date:Thu,%2029%20Oct%202020%2013:36:06%20GMT	https://segunadeyomoye.com/shedvian/wp-content/themes/ceremony/assets/css/magnific-popup.min.css?ver=2.4	C:/Users/HP/Contacts/web_dev/websites/wedding/segunadeyomoye.com/shedvian/wp-content/themes/ceremony/assets/css/magnific-popup.min7793.css	(from https://segunadeyomoye.com/shedvian/)
23:34:29	4564/4564	---M--	200	added ('OK')	text/css	date:Thu,%2029%20Oct%202020%2013:36:06%20GMT	https://segunadeyomoye.com/shedvian/wp-content/themes/ceremony/assets/css/flexslider.min.css?ver=2.4	C:/Users/HP/Contacts/web_dev/websites/wedding/segunadeyomoye.com/shedvian/wp-content/themes/ceremony/assets/css/flexslider.min7793.css	(from https://segunadeyomoye.com/shedvian/)
23:34:32	3440/3440	---M--	200	added ('OK')	text/css	date:Thu,%2029%20Oct%202020%2013:36:06%20GMT	https://segunadeyomoye.com/shedvian/wp-content/themes/ceremony/assets/css/owl.carousel.min.css?ver=2.3.0	C:/Users/HP/Contacts/web_dev/websites/wedding/segunadeyomoye.com/shedvian/wp-content/themes/ceremony/assets/css/owl.carousel.mina1ec.css	(from https://segunadeyomoye.com/shedvian/)
23:34:33	52789/52789	---M--	200	added ('OK')	text/css	date:Thu,%2029%20Oct%202020%2013:36:06%20GMT	https://segunadeyomoye.com/shedvian/wp-content/themes/ceremony/assets/css/animate.min.css?ver=2.4	C:/Users/HP/Contacts/web_dev/websites/wedding/segunadeyomoye.com/shedvian/wp-content/themes/ceremony/assets/css/animate.min7793.css	(from https://segunadeyomoye.com/shedvian/)
23:34:34	3197/3197	---M--	200	added ('OK')	text/css	date:Thu,%2029%20Oct%202020%2013:36:06%20GMT	https://segunadeyomoye.com/shedvian/wp-content/themes/ceremony/assets/css/meanmenu.css?ver=2.0.7	C:/Users/HP/Contacts/web_dev/websites/wedding/segunadeyomoye.com/shedvian/wp-content/themes/ceremony/assets/css/meanmenu5d0a.css	(from https://segunadeyomoye.com/shedvian/)
23:34:35	711/711	---M--	200	added ('OK')	text/css	date:Thu,%2029%20Oct%202020%2013:36:06%20GMT	https://segunadeyomoye.com/shedvian/wp-content/themes/ceremony/assets/css/jquery.rateyo.min.css?ver=1.4	C:/Users/HP/Contacts/web_dev/websites/wedding/segunadeyomoye.com/shedvian/wp-content/themes/ceremony/assets/css/jquery.rateyo.minad05.css	(from https://segunadeyomoye.com/shedvian/)
23:34:35	140890/140890	---M--	200	added ('OK')	text/css	date:Thu,%2029%20Oct%202020%2013:36:06%20GMT	https://segunadeyomoye.com/shedvian/wp-content/themes/ceremony/assets/css/bootstrap.min.css?ver=4.1.3	C:/Users/HP/Contacts/web_dev/websites/wedding/segunadeyomoye.com/shedvian/wp-content/themes/ceremony/assets/css/bootstrap.mina352.css	(from https://segunadeyomoye.com/shedvian/)
23:34:38	238263/238263	---M--	200	added ('OK')	text/css	date:Thu,%2029%20Oct%202020%2013:36:06%20GMT	https://segunadeyomoye.com/shedvian/wp-content/themes/ceremony/assets/css/styles.css?ver=1.4	C:/Users/HP/Contacts/web_dev/websites/wedding/segunadeyomoye.com/shedvian/wp-content/themes/ceremony/assets/css/stylesad05.css	(from https://segunadeyomoye.com/shedvian/)
23:34:38	2780/2780	---MC-	200	added ('OK')	text/css	date:Sat,%2023%20Jan%202021%2022:34:37%20GMT	https://segunadeyomoye.com/shedvian/wp-content/themes/ceremony/inc/dynamic-style.php?ver=1.4	C:/Users/HP/Contacts/web_dev/websites/wedding/segunadeyomoye.com/shedvian/wp-content/themes/ceremony/inc/dynamic-stylead05.css	(from https://segunadeyomoye.com/shedvian/)
23:34:39	59425/59425	---M--	200	added ('OK')	text/css	date:Thu,%2029%20Oct%202020%2013:36:06%20GMT	https://segunadeyomoye.com/shedvian/wp-content/themes/ceremony/assets/css/responsive.css?ver=1.4	C:/Users/HP/Contacts/web_dev/websites/wedding/segunadeyomoye.com/shedvian/wp-content/themes/ceremony/assets/css/responsivead05.css	(from https://segunadeyomoye.com/shedvian/)
23:34:39	752/752	---M--	200	added ('OK')	text/css	date:Thu,%2029%20Oct%202020%2013:39:47%20GMT	https://segunadeyomoye.com/shedvian/wp-content/plugins/meks-easy-instagram-widget/css/widget.css?ver=5.5.3	C:/Users/HP/Contacts/web_dev/websites/wedding/segunadeyomoye.com/shedvian/wp-content/plugins/meks-easy-instagram-widget/css/widget5697.css	(from https://segunadeyomoye.com/shedvian/)
23:34:40	16636/16636	---M--	200	added ('OK')	text/css	date:Thu,%2029%20Oct%202020%2013:19:10%20GMT	https://segunadeyomoye.com/shedvian/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.9.1	C:/Users/HP/Contacts/web_dev/websites/wedding/segunadeyomoye.com/shedvian/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min74e5.css	(from https://segunadeyomoye.com/shedvian/)
23:34:41	18468/18468	---M--	200	added ('OK')	text/css	date:Thu,%2029%20Oct%202020%2013:19:09%20GMT	https://segunadeyomoye.com/shedvian/wp-content/plugins/elementor/assets/lib/animations/animations.min.css?ver=3.0.12	C:/Users/HP/Contacts/web_dev/websites/wedding/segunadeyomoye.com/shedvian/wp-content/plugins/elementor/assets/lib/animations/animations.mine9bd.css	(from https://segunadeyomoye.com/shedvian/)
23:34:41	3855/3855	---M--	200	added ('OK')	text/css	date:Thu,%2029%20Oct%202020%2013:19:05%20GMT	https://segunadeyomoye.com/shedvian/wp-content/plugins/elementor/assets/css/frontend-legacy.min.css?ver=3.0.12	C:/Users/HP/Contacts/web_dev/websites/wedding/segunadeyomoye.com/shedvian/wp-content/plugins/elementor/assets/css/frontend-legacy.mine9bd.css	(from https://segunadeyomoye.com/shedvian/)
23:34:42	947/947	---M--	200	added ('OK')	text/css	date:Thu,%2029%20Oct%202020%2013:22:55%20GMT	https://segunadeyomoye.com/shedvian/wp-content/uploads/elementor/css/post-15.css?ver=1603977775	C:/Users/HP/Contacts/web_dev/websites/wedding/segunadeyomoye.com/shedvian/wp-content/uploads/elementor/css/post-1514c0.css	(from https://segunadeyomoye.com/shedvian/)
23:34:42	112213/112213	---M--	200	added ('OK')	text/css	date:Thu,%2029%20Oct%202020%2013:19:06%20GMT	https://segunadeyomoye.com/shedvian/wp-content/plugins/elementor/assets/css/frontend.min.css?ver=3.0.12	C:/Users/HP/Contacts/web_dev/websites/wedding/segunadeyomoye.com/shedvian/wp-content/plugins/elementor/assets/css/frontend.mine9bd.css	(from https://segunadeyomoye.com/shedvian/)
23:34:43	28151/28151	---M--	200	added ('OK')	text/css	date:Thu,%2029%20Oct%202020%2013:57:33%20GMT	https://segunadeyomoye.com/shedvian/wp-content/uploads/elementor/css/global.css?ver=1603979853	C:/Users/HP/Contacts/web_dev/websites/wedding/segunadeyomoye.com/shedvian/wp-content/uploads/elementor/css/globalef26.css	(from https://segunadeyomoye.com/shedvian/)
23:34:43	5998/5998	---M--	200	added ('OK')	text/css	date:Tue,%2003%20Nov%202020%2010:20:29%20GMT	https://segunadeyomoye.com/shedvian/wp-content/uploads/elementor/css/post-1342.css?ver=1604398829	C:/Users/HP/Contacts/web_dev/websites/wedding/segunadeyomoye.com/shedvian/wp-content/uploads/elementor/css/post-13427dfc.css	(from https://segunadeyomoye.com/shedvian/)
23:34:43	17304/17304	---M--	200	added ('OK')	text/css	date:Thu,%2029%20Oct%202020%2013:39:38%20GMT	https://segunadeyomoye.com/shedvian/wp-content/plugins/event-tickets/src/resources/css/rsvp.min.css?ver=5.0.2	C:/Users/HP/Contacts/web_dev/websites/wedding/segunadeyomoye.com/shedvian/wp-content/plugins/event-tickets/src/resources/css/rsvp.mince52.css	(from https://segunadeyomoye.com/shedvian/)
23:34:44	1193/1193	---M--	200	added ('OK')	text/css	date:Thu,%2029%20Oct%202020%2013:39:38%20GMT	https://segunadeyomoye.com/shedvian/wp-content/plugins/event-tickets/src/resources/css/tpp.min.css?ver=5.0.2	C:/Users/HP/Contacts/web_dev/websites/wedding/segunadeyomoye.com/shedvian/wp-content/plugins/event-tickets/src/resources/css/tpp.mince52.css	(from https://segunadeyomoye.com/shedvian/)
23:34:44	590/590	---M--	200	added ('OK')	text/css	date:Thu,%2029%20Oct%202020%2013:36:44%20GMT	https://segunadeyomoye.com/shedvian/wp-content/themes/ceremony-child/style.css	C:/Users/HP/Contacts/web_dev/websites/wedding/segunadeyomoye.com/shedvian/wp-content/themes/ceremony-child/style.css	(from https://segunadeyomoye.com/shedvian/)
23:34:45	230/230	---M--	200	added ('OK')	text/css	date:Thu,%2029%20Oct%202020%2013:38:53%20GMT	https://segunadeyomoye.com/shedvian/wp-content/plugins/ceremony-core/assets/css/style.css	C:/Users/HP/Contacts/web_dev/websites/wedding/segunadeyomoye.com/shedvian/wp-content/plugins/ceremony-core/assets/css/style.css	(from https://segunadeyomoye.com/shedvian/)
23:34:47	96873/96873	---M--	200	added ('OK')	application/javascript	date:Fri,%2017%20May%202019%2008:55:54%20GMT	https://segunadeyomoye.com/shedvian/wp-includes/js/jquery/jquery.js?ver=1.12.4-wp	C:/Users/HP/Contacts/web_dev/websites/wedding/segunadeyomoye.com/shedvian/wp-includes/js/jquery/jquery4a5f.js	(from https://segunadeyomoye.com/shedvian/)
23:34:47	1278/1278	---M--	200	added ('OK')	application/javascript	date:Thu,%2029%20Oct%202020%2013:40:18%20GMT	https://segunadeyomoye.com/shedvian/wp-content/plugins/the-events-calendar/common/src/resources/js/underscore-before.js	C:/Users/HP/Contacts/web_dev/websites/wedding/segunadeyomoye.com/shedvian/wp-content/plugins/the-events-calendar/common/src/resources/js/underscore-before.js	(from https://segunadeyomoye.com/shedvian/)
23:34:49	16154/16154	---M--	200	added ('OK')	application/javascript	date:Sat,%2026%20Oct%202019%2004:47:08%20GMT	https://segunadeyomoye.com/shedvian/wp-includes/js/underscore.min.js?ver=1.8.3	C:/Users/HP/Contacts/web_dev/websites/wedding/segunadeyomoye.com/shedvian/wp-includes/js/underscore.min4511.js	(from https://segunadeyomoye.com/shedvian/)
23:34:51	920/920	---M--	200	added ('OK')	application/javascript	date:Thu,%2029%20Oct%202020%2013:40:18%20GMT	https://segunadeyomoye.com/shedvian/wp-content/plugins/the-events-calendar/common/src/resources/js/underscore-after.js	C:/Users/HP/Contacts/web_dev/websites/wedding/segunadeyomoye.com/shedvian/wp-content/plugins/the-events-calendar/common/src/resources/js/underscore-after.js	(from https://segunadeyomoye.com/shedvian/)
23:34:55	3981/3981	---M--	200	added ('OK')	application/javascript	date:Tue,%2028%20Jul%202020%2004:05:02%20GMT	https://segunadeyomoye.com/shedvian/wp-includes/js/wp-util.js?ver=5.5.3	C:/Users/HP/Contacts/web_dev/websites/wedding/segunadeyomoye.com/shedvian/wp-includes/js/wp-util5697.js	(from https://segunadeyomoye.com/shedvian/)
23:35:03	31518/31518	---MCZ	200	added ('OK')	application/javascript	etag:W/%2224dd8e673d42f49e9d561817dc8bd710%22	https://js.paystack.co/v1/inline.js?ver=1	C:/Users/HP/Contacts/web_dev/websites/wedding/js.paystack.co/v1/inline68b3.js	(from https://segunadeyomoye.com/shedvian/)
23:35:07	4110/4110	---M--	200	added ('OK')	application/javascript	date:Thu,%2029%20Oct%202020%2013:36:06%20GMT	https://segunadeyomoye.com/shedvian/wp-content/themes/ceremony/assets/js/load-more-gallery.js?ver=1.4	C:/Users/HP/Contacts/web_dev/websites/wedding/segunadeyomoye.com/shedvian/wp-content/themes/ceremony/assets/js/load-more-galleryad05.js	(from https://segunadeyomoye.com/shedvian/)
23:35:19	37685/37685	---MC-	200	added ('OK')	application/json	date:Sat,%2023%20Jan%202021%2022:35:13%20GMT	https://segunadeyomoye.com/shedvian/wp-json/wp/v2/pages/1342	C:/Users/HP/Contacts/web_dev/websites/wedding/segunadeyomoye.com/shedvian/wp-json/wp/v2/pages/1342.json	(from https://segunadeyomoye.com/shedvian/)
23:35:25	202291/202291	---MC-	200	added ('OK')	application/json	date:Sat,%2023%20Jan%202021%2022:35:13%20GMT	https://segunadeyomoye.com/shedvian/wp-json/	C:/Users/HP/Contacts/web_dev/websites/wedding/segunadeyomoye.com/shedvian/wp-json/index.html	(from https://segunadeyomoye.com/shedvian/)
23:35:27	876/876	---MC-	200	added ('OK')	text/xml	date:Sat,%2023%20Jan%202021%2022:35:24%20GMT	https://segunadeyomoye.com/shedvian/xmlrpc.php?rsd	C:/Users/HP/Contacts/web_dev/websites/wedding/segunadeyomoye.com/shedvian/xmlrpc0db0.php	(from https://segunadeyomoye.com/shedvian/)
23:35:34	1045/1045	---M--	200	added ('OK')	application/xml	date:Thu,%2012%20Dec%202013%2000:19:12%20GMT	https://segunadeyomoye.com/shedvian/wp-includes/wlwmanifest.xml	C:/Users/HP/Contacts/web_dev/websites/wedding/segunadeyomoye.com/shedvian/wp-includes/wlwmanifest.xml	(from https://segunadeyomoye.com/shedvian/)
23:35:38	2560/2560	---MC-	200	added ('OK')	application/json	date:Sat,%2023%20Jan%202021%2022:35:36%20GMT	https://segunadeyomoye.com/shedvian/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsegunadeyomoye.com%2Fshedvian%2F	C:/Users/HP/Contacts/web_dev/websites/wedding/segunadeyomoye.com/shedvian/wp-json/oembed/1.0/embedbc12.json	(from https://segunadeyomoye.com/shedvian/)
23:35:48	2650/2650	---MC-	200	added ('OK')	text/xml	date:Sat,%2023%20Jan%202021%2022:35:44%20GMT	https://segunadeyomoye.com/shedvian/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsegunadeyomoye.com%2Fshedvian%2F&format=xml	C:/Users/HP/Contacts/web_dev/websites/wedding/segunadeyomoye.com/shedvian/wp-json/oembed/1.0/embedb75b	(from https://segunadeyomoye.com/shedvian/)
23:35:53	423/423	---M--	200	added ('OK')	image/png	date:Tue,%2003%20Nov%202020%2012:17:57%20GMT	https://segunadeyomoye.com/shedvian/wp-content/uploads/2020/11/cropped-shedvian-32x32.png	C:/Users/HP/Contacts/web_dev/websites/wedding/segunadeyomoye.com/shedvian/wp-content/uploads/2020/11/cropped-shedvian-32x32.png	(from https://segunadeyomoye.com/shedvian/)
23:35:55	11397/11397	---MC-	200	added ('OK')	application/json	date:Sat,%2023%20Jan%202021%2022:35:53%20GMT	https://segunadeyomoye.com/shedvian/wp-json/tribe/tickets/v1/	C:/Users/HP/Contacts/web_dev/websites/wedding/segunadeyomoye.com/shedvian/wp-json/tribe/tickets/v1/index.html	(from https://segunadeyomoye.com/shedvian/)
23:35:56	5457/5457	---M--	200	added ('OK')	image/png	date:Tue,%2003%20Nov%202020%2012:17:57%20GMT	https://segunadeyomoye.com/shedvian/wp-content/uploads/2020/11/cropped-shedvian-192x192.png	C:/Users/HP/Contacts/web_dev/websites/wedding/segunadeyomoye.com/shedvian/wp-content/uploads/2020/11/cropped-shedvian-192x192.png	(from https://segunadeyomoye.com/shedvian/)
23:35:58	27374/27374	---MC-	200	added ('OK')	application/json	date:Sat,%2023%20Jan%202021%2022:35:53%20GMT	https://segunadeyomoye.com/shedvian/wp-json/tribe/events/v1/	C:/Users/HP/Contacts/web_dev/websites/wedding/segunadeyomoye.com/shedvian/wp-json/tribe/events/v1/index.html	(from https://segunadeyomoye.com/shedvian/)
23:35:58	4880/4880	---M--	200	added ('OK')	image/png	date:Tue,%2003%20Nov%202020%2012:17:57%20GMT	https://segunadeyomoye.com/shedvian/wp-content/uploads/2020/11/cropped-shedvian-180x180.png	C:/Users/HP/Contacts/web_dev/websites/wedding/segunadeyomoye.com/shedvian/wp-content/uploads/2020/11/cropped-shedvian-180x180.png	(from https://segunadeyomoye.com/shedvian/)
23:36:07	40363/40363	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Oct%202020%2014:12:57%20GMT	https://segunadeyomoye.com/shedvian/wp-content/uploads/2020/10/IMG-20201027-WA0003.jpg	C:/Users/HP/Contacts/web_dev/websites/wedding/segunadeyomoye.com/shedvian/wp-content/uploads/2020/10/IMG-20201027-WA0003.jpg	(from https://segunadeyomoye.com/shedvian/)
23:36:16	27962/27962	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Jan%202021%2022:36:13%20GMT	https://segunadeyomoye.com/shedvian/shedvian-2/	C:/Users/HP/Contacts/web_dev/websites/wedding/segunadeyomoye.com/shedvian/shedvian-2/index.html	(from https://segunadeyomoye.com/shedvian/)
23:36:29	1533/1533	---M--	200	added ('OK')	image/png	date:Fri,%2030%20Oct%202020%2013:16:22%20GMT	https://segunadeyomoye.com/shedvian/wp-content/uploads/2020/10/Untitled_design_-_2020-10-30T141341.769-removebg-preview.png	C:/Users/HP/Contacts/web_dev/websites/wedding/segunadeyomoye.com/shedvian/wp-content/uploads/2020/10/Untitled_design_-_2020-10-30T141341.769-removebg-preview.png	(from https://segunadeyomoye.com/shedvian/)
23:36:33	2647/2647	---M--	200	added ('OK')	image/png	date:Thu,%2029%20Oct%202020%2013:55:10%20GMT	https://segunadeyomoye.com/shedvian/wp-content/uploads/2019/01/icon19@2x.png	C:/Users/HP/Contacts/web_dev/websites/wedding/segunadeyomoye.com/shedvian/wp-content/uploads/2019/01/icon19@2x.png	(from https://segunadeyomoye.com/shedvian/)
23:36:39	1025329/1025329	---M--	200	added ('OK')	image/png	date:Thu,%2029%20Oct%202020%2014:42:02%20GMT	https://segunadeyomoye.com/shedvian/wp-content/uploads/2020/10/Untitled-design-2020-10-29T153922.505.png	C:/Users/HP/Contacts/web_dev/websites/wedding/segunadeyomoye.com/shedvian/wp-content/uploads/2020/10/Untitled-design-2020-10-29T153922.505.png	(from https://segunadeyomoye.com/shedvian/)
23:36:45	5364/5364	---M--	200	added ('OK')	image/png	date:Fri,%2030%20Oct%202020%2013:39:35%20GMT	https://segunadeyomoye.com/shedvian/wp-content/uploads/2020/10/8226-200.png	C:/Users/HP/Contacts/web_dev/websites/wedding/segunadeyomoye.com/shedvian/wp-content/uploads/2020/10/8226-200.png	(from https://segunadeyomoye.com/shedvian/)
23:36:55	3892/3892	---M--	200	added ('OK')	image/png	date:Fri,%2030%20Oct%202020%2013:27:00%20GMT	https://segunadeyomoye.com/shedvian/wp-content/uploads/2020/10/417902-200.png	C:/Users/HP/Contacts/web_dev/websites/wedding/segunadeyomoye.com/shedvian/wp-content/uploads/2020/10/417902-200.png	(from https://segunadeyomoye.com/shedvian/)
23:37:12	6932/6932	---M--	200	added ('OK')	image/png	date:Fri,%2030%20Oct%202020%2013:28:09%20GMT	https://segunadeyomoye.com/shedvian/wp-content/uploads/2020/10/Camera-512.png	C:/Users/HP/Contacts/web_dev/websites/wedding/segunadeyomoye.com/shedvian/wp-content/uploads/2020/10/Camera-512.png	(from https://segunadeyomoye.com/shedvian/)
23:37:43	43118/43118	---M--	200	added ('OK')	image/png	date:Fri,%2030%20Oct%202020%2013:31:53%20GMT	https://segunadeyomoye.com/shedvian/wp-content/uploads/2020/10/birthday-cake-icon-png-157025-free-icons-library-birthday-icon-png-930_980.png	C:/Users/HP/Contacts/web_dev/websites/wedding/segunadeyomoye.com/shedvian/wp-content/uploads/2020/10/birthday-cake-icon-png-157025-free-icons-library-birthday-icon-png-930_980.png	(from https://segunadeyomoye.com/shedvian/)
23:38:02	45582/45582	---M--	200	added ('OK')	image/png	date:Fri,%2030%20Oct%202020%2013:33:07%20GMT	https://segunadeyomoye.com/shedvian/wp-content/uploads/2020/10/Party_icon.svg.png	C:/Users/HP/Contacts/web_dev/websites/wedding/segunadeyomoye.com/shedvian/wp-content/uploads/2020/10/Party_icon.svg.png	(from https://segunadeyomoye.com/shedvian/)
23:38:12	1375655/1375655	---M--	200	added ('OK')	image/png	date:Thu,%2029%20Oct%202020%2020:34:21%20GMT	https://segunadeyomoye.com/shedvian/wp-content/uploads/2020/10/Untitled-design-2020-10-29T211550.674.png	C:/Users/HP/Contacts/web_dev/websites/wedding/segunadeyomoye.com/shedvian/wp-content/uploads/2020/10/Untitled-design-2020-10-29T211550.674.png	(from https://segunadeyomoye.com/shedvian/)
23:39:37	27453/27453	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Jan%202021%2022:38:16%20GMT	https://segunadeyomoye.com/shedvian/gallery/shedvian-13/	C:/Users/HP/Contacts/web_dev/websites/wedding/segunadeyomoye.com/shedvian/gallery/shedvian-13/index.html	(from https://segunadeyomoye.com/shedvian/)
23:39:48	190360/190360	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2029%20Oct%202020%2013:19:10%20GMT	https://segunadeyomoye.com/shedvian/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.eot?5.9.1	C:/Users/HP/Contacts/web_dev/websites/wedding/segunadeyomoye.com/shedvian/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsc2cd.eot	(from https://segunadeyomoye.com/shedvian/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.9.1)
23:39:54	84384/84384	---M--	200	added ('OK')	font/woff2	date:Thu,%2029%20Oct%202020%2013:19:10%20GMT	https://segunadeyomoye.com/shedvian/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff2?5.9.1	C:/Users/HP/Contacts/web_dev/websites/wedding/segunadeyomoye.com/shedvian/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsc2cd.woff2	(from https://segunadeyomoye.com/shedvian/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.9.1)
23:39:54	102204/102204	---M--	200	added ('OK')	font/woff	date:Thu,%2029%20Oct%202020%2013:19:10%20GMT	https://segunadeyomoye.com/shedvian/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff?5.9.1	C:/Users/HP/Contacts/web_dev/websites/wedding/segunadeyomoye.com/shedvian/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsc2cd.woff	(from https://segunadeyomoye.com/shedvian/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.9.1)
23:40:02	190200/190200	---M--	200	added ('OK')	font/ttf	date:Thu,%2029%20Oct%202020%2013:19:10%20GMT	https://segunadeyomoye.com/shedvian/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.ttf?5.9.1	C:/Users/HP/Contacts/web_dev/websites/wedding/segunadeyomoye.com/shedvian/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsc2cd.ttf	(from https://segunadeyomoye.com/shedvian/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.9.1)
23:40:17	851/851	---M--	403	error ('Forbidden')	text/html		https://victorthemes.com/themes/ceremony/wp-content/uploads/2019/01/icon2@1x.png	C:/Users/HP/Contacts/web_dev/websites/wedding/victorthemes.com/themes/ceremony/wp-content/uploads/2019/01/icon2@1x.b9.delayed	(from https://segunadeyomoye.com/shedvian/wp-content/uploads/elementor/css/post-1342.css?ver=1604398829)
23:40:18	279162/279162	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2029%20Oct%202020%2013:19:10%20GMT	https://segunadeyomoye.com/shedvian/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.svg?5.9.1	C:/Users/HP/Contacts/web_dev/websites/wedding/segunadeyomoye.com/shedvian/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsc2cd.svg	(from https://segunadeyomoye.com/shedvian/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.9.1)
23:40:25	6662/6662	---MC-	200	added ('OK')	application/json	date:Sat,%2023%20Jan%202021%2022:40:24%20GMT	https://segunadeyomoye.com/shedvian/wp-json/wp/v2/pages/1498	C:/Users/HP/Contacts/web_dev/websites/wedding/segunadeyomoye.com/shedvian/wp-json/wp/v2/pages/1498.json	(from https://segunadeyomoye.com/shedvian/shedvian-2/)
23:40:35	2289/2289	---MC-	200	added ('OK')	application/json	date:Sat,%2023%20Jan%202021%2022:40:33%20GMT	https://segunadeyomoye.com/shedvian/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsegunadeyomoye.com%2Fshedvian%2Fshedvian-2%2F	C:/Users/HP/Contacts/web_dev/websites/wedding/segunadeyomoye.com/shedvian/wp-json/oembed/1.0/embed6262.json	(from https://segunadeyomoye.com/shedvian/shedvian-2/)
23:40:37	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2023%20Jan%202021%2022:40:33%20GMT	https://segunadeyomoye.com/shedvian/?p=1498	C:/Users/HP/Contacts/web_dev/websites/wedding/segunadeyomoye.com/shedvian/index2d7f.html	(from https://segunadeyomoye.com/shedvian/shedvian-2/)
23:40:48	2362/2362	---MC-	200	added ('OK')	text/xml	date:Sat,%2023%20Jan%202021%2022:40:46%20GMT	https://segunadeyomoye.com/shedvian/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsegunadeyomoye.com%2Fshedvian%2Fshedvian-2%2F&format=xml	C:/Users/HP/Contacts/web_dev/websites/wedding/segunadeyomoye.com/shedvian/wp-json/oembed/1.0/embed1f0e	(from https://segunadeyomoye.com/shedvian/shedvian-2/)
23:41:05	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2023%20Jan%202021%2022:40:59%20GMT	https://segunadeyomoye.com/shedvian/wp-admin/	C:/Users/HP/Contacts/web_dev/websites/wedding/segunadeyomoye.com/shedvian/wp-admin/index.html	(from https://segunadeyomoye.com/shedvian/shedvian-2/)
23:41:16	43876/43876	---M--	200	added ('OK')	image/png	date:Sat,%2031%20Oct%202020%2012:29:21%20GMT	https://segunadeyomoye.com/shedvian/wp-content/plugins/payment-forms-for-paystack/images/logos@2x.png	C:/Users/HP/Contacts/web_dev/websites/wedding/segunadeyomoye.com/shedvian/wp-content/plugins/payment-forms-for-paystack/images/logos@2x.png	(from https://segunadeyomoye.com/shedvian/shedvian-2/)
23:41:34	2485/2485	---MC-	200	added ('OK')	application/json	date:Sat,%2023%20Jan%202021%2022:41:33%20GMT	https://segunadeyomoye.com/shedvian/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsegunadeyomoye.com%2Fshedvian%2Fgallery%2Fshedvian-13%2F	C:/Users/HP/Contacts/web_dev/websites/wedding/segunadeyomoye.com/shedvian/wp-json/oembed/1.0/embed62ac.json	(from https://segunadeyomoye.com/shedvian/gallery/shedvian-13/)
23:41:36	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2023%20Jan%202021%2022:41:35%20GMT	https://segunadeyomoye.com/shedvian/?p=1472	C:/Users/HP/Contacts/web_dev/websites/wedding/segunadeyomoye.com/shedvian/indexd9ef.html	(from https://segunadeyomoye.com/shedvian/gallery/shedvian-13/)
23:41:48	2593/2593	---MC-	200	added ('OK')	text/xml	date:Sat,%2023%20Jan%202021%2022:41:47%20GMT	https://segunadeyomoye.com/shedvian/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsegunadeyomoye.com%2Fshedvian%2Fgallery%2Fshedvian-13%2F&format=xml	C:/Users/HP/Contacts/web_dev/websites/wedding/segunadeyomoye.com/shedvian/wp-json/oembed/1.0/embedd8e5	(from https://segunadeyomoye.com/shedvian/gallery/shedvian-13/)
23:41:50	450146/450146	UR-M--	200	added ('Partial%20Content')	image/png	date:Thu,%2029%20Oct%202020%2021:14:18%20GMT	https://segunadeyomoye.com/shedvian/wp-content/uploads/2020/10/Untitled-design-2020-10-29T221045.015.png	C:/Users/HP/Contacts/web_dev/websites/wedding/segunadeyomoye.com/shedvian/wp-content/uploads/2020/10/Untitled-design-2020-10-29T221045.015.png	(from https://segunadeyomoye.com/shedvian/)
